"TeamA","TeamB","rand","nameA","nameB"
1422,1211,0.72961,"UNC Greensboro","Gonzaga"
1361,1211,0.04438,"San Diego St","Gonzaga"
1335,1211,0.3491,"Penn","Gonzaga"
1172,1211,0.37259,"Davidson","Gonzaga"
1274,1211,0.64733,"Miami FL","Gonzaga"
1285,1211,0.59331,"Montana","Gonzaga"
1355,1211,0.6096,"S Dakota St","Gonzaga"
1328,1211,0.72616,"Oklahoma","Gonzaga"
1301,1211,0.51348,"NC State","Gonzaga"
1460,1211,0.49484,"Wright St","Gonzaga"
1372,1211,0.95382,"SF Austin","Gonzaga"
1158,1211,0.61395,"Col Charleston","Gonzaga"
1116,1211,0.69185,"Arkansas","Gonzaga"
1209,1211,0.62276,"Georgia St","Gonzaga"
1308,1211,0.84029,"New Mexico St","Gonzaga"
1281,1211,0.17613,"Missouri","Gonzaga"
1166,1211,0.69171,"Creighton","Gonzaga"
1455,1211,0.82082,"Wichita St","Gonzaga"
1137,1211,0.91282,"Bucknell","Gonzaga"
1400,1211,0.2786,"Texas","Gonzaga"
1252,1211,0.50355,"Lipscomb","Gonzaga"
1168,1211,0.10045,"CS Fullerton","Gonzaga"
1395,1211,0.11348,"TCU","Gonzaga"
1344,1211,0.61324,"Providence","Gonzaga"
1438,1211,0.91389,"Virginia","Gonzaga"
1293,1211,0.51411,"Murray St","Gonzaga"
1347,1222,0.1377,"Radford","Houston"
1382,1222,0.85768,"St Bonaventure","Houston"
1393,1222,0.4095,"Syracuse","Houston"
1411,1222,0.97845,"TX Southern","Houston"
1104,1222,0.02111,"Alabama","Houston"
1138,1222,0.90682,"Buffalo","Houston"
1181,1222,0.08762,"Duke","Houston"
1196,1222,0.93264,"Florida","Houston"
1211,1222,0.37395,"Gonzaga","Houston"
1242,1222,0.21564,"Kansas","Houston"
1246,1222,0.19336,"Kentucky","Houston"
1260,1222,0.60194,"Loyola-Chicago","Houston"
1276,1222,0.26676,"Michigan","Houston"
1326,1222,0.23043,"Ohio St","Houston"
1348,1222,0.10213,"Rhode Island","Houston"
1371,1222,0.41817,"Seton Hall","Houston"
1397,1222,0.20718,"Tennessee","Houston"
1403,1222,0.1313,"Texas Tech","Houston"
1437,1222,0.20503,"Villanova","Houston"
1120,1222,0.52644,"Auburn","Houston"
1139,1222,0.19196,"Butler","Houston"
1153,1222,0.81879,"Cincinnati","Houston"
1155,1222,0.08642,"Clemson","Houston"
1199,1222,0.25696,"Florida St","Houston"
1243,1222,0.03107,"Kansas St","Houston"
1267,1222,0.01129,"Marshall","Houston"
1277,1222,0.92414,"Michigan St","Houston"
1305,1222,0.39892,"Nevada","Houston"
1314,1222,0.08133,"North Carolina","Houston"
1345,1222,0.81312,"Purdue","Houston"
1401,1222,0.5879,"Texas A&M","Houston"
1420,1222,0.69256,"UMBC","Houston"
1452,1222,0.04994,"West Virginia","Houston"
1462,1222,0.62688,"Xavier","Houston"
1254,1222,0.94439,"Long Island","Houston"
1417,1222,0.01135,"UCLA","Houston"
1113,1222,0.86633,"Arizona St","Houston"
1300,1222,0.75481,"NC Central","Houston"
1439,1222,0.30578,"Virginia Tech","Houston"
1112,1222,0.1562,"Arizona","Houston"
1233,1222,0.61413,"Iona","Houston"
1422,1222,0.83284,"UNC Greensboro","Houston"
1361,1222,0.51364,"San Diego St","Houston"
1335,1222,0.89758,"Penn","Houston"
1172,1222,0.28695,"Davidson","Houston"
1274,1222,0.47937,"Miami FL","Houston"
1285,1222,0.07876,"Montana","Houston"
1355,1222,0.34964,"S Dakota St","Houston"
1328,1222,0.32483,"Oklahoma","Houston"
1301,1222,0.88931,"NC State","Houston"
1460,1222,0.09318,"Wright St","Houston"
1372,1222,0.96269,"SF Austin","Houston"
1158,1222,0.2587,"Col Charleston","Houston"
1116,1222,0.09189,"Arkansas","Houston"
1209,1222,0.63135,"Georgia St","Houston"
1308,1222,0.00187,"New Mexico St","Houston"
1281,1222,0.27311,"Missouri","Houston"
1166,1222,0.30365,"Creighton","Houston"
1455,1222,0.09784,"Wichita St","Houston"
1137,1222,0.64756,"Bucknell","Houston"
1400,1222,0.42023,"Texas","Houston"
1252,1222,0.58079,"Lipscomb","Houston"
1168,1222,0.0951,"CS Fullerton","Houston"
1395,1222,0.79975,"TCU","Houston"
1344,1222,0.34573,"Providence","Houston"
1438,1222,0.04715,"Virginia","Houston"
1293,1222,0.58925,"Murray St","Houston"
1347,1242,0.39114,"Radford","Kansas"
1382,1242,0.15071,"St Bonaventure","Kansas"
1393,1242,0.75971,"Syracuse","Kansas"
1411,1242,0.57757,"TX Southern","Kansas"
1104,1242,0.8719,"Alabama","Kansas"
1138,1242,0.4462,"Buffalo","Kansas"
1181,1242,0.94292,"Duke","Kansas"
1196,1242,0.87638,"Florida","Kansas"
1211,1242,0.41504,"Gonzaga","Kansas"
1222,1242,0.02776,"Houston","Kansas"
1246,1242,0.38805,"Kentucky","Kansas"
1260,1242,0.27159,"Loyola-Chicago","Kansas"
1276,1242,0.56914,"Michigan","Kansas"
1326,1242,0.22544,"Ohio St","Kansas"
1348,1242,0.20102,"Rhode Island","Kansas"
1371,1242,0.06982,"Seton Hall","Kansas"
1397,1242,0.61021,"Tennessee","Kansas"
1403,1242,0.72258,"Texas Tech","Kansas"
1437,1242,0.35516,"Villanova","Kansas"
1120,1242,0.56885,"Auburn","Kansas"
1139,1242,0.0335,"Butler","Kansas"
1153,1242,0.84317,"Cincinnati","Kansas"
1155,1242,0.30323,"Clemson","Kansas"
1199,1242,0.15066,"Florida St","Kansas"
1243,1242,0.05097,"Kansas St","Kansas"
1267,1242,0.70271,"Marshall","Kansas"
1277,1242,0.12464,"Michigan St","Kansas"
1305,1242,0.87487,"Nevada","Kansas"
1314,1242,0.83992,"North Carolina","Kansas"
1345,1242,0.13617,"Purdue","Kansas"
1401,1242,0.5972,"Texas A&M","Kansas"
1420,1242,0.86867,"UMBC","Kansas"
1452,1242,0.48943,"West Virginia","Kansas"
1462,1242,0.49637,"Xavier","Kansas"
1254,1242,0.49419,"Long Island","Kansas"
1417,1242,0.42945,"UCLA","Kansas"
1113,1242,0.68548,"Arizona St","Kansas"
1300,1242,0.95702,"NC Central","Kansas"
1439,1242,0.30377,"Virginia Tech","Kansas"
1112,1242,0.33909,"Arizona","Kansas"
1233,1242,0.63247,"Iona","Kansas"
1422,1242,0.77859,"UNC Greensboro","Kansas"
1361,1242,0.50441,"San Diego St","Kansas"
1335,1242,0.50352,"Penn","Kansas"
1172,1242,0.61053,"Davidson","Kansas"
1274,1242,0.21908,"Miami FL","Kansas"
1285,1242,0.81793,"Montana","Kansas"
1355,1242,0.09623,"S Dakota St","Kansas"
1328,1242,0.23587,"Oklahoma","Kansas"
1301,1242,0.46283,"NC State","Kansas"
1460,1242,0.3549,"Wright St","Kansas"
1372,1242,0.86494,"SF Austin","Kansas"
1158,1242,0.93643,"Col Charleston","Kansas"
1116,1242,0.46026,"Arkansas","Kansas"
1209,1242,0.12073,"Georgia St","Kansas"
1308,1242,0.52554,"New Mexico St","Kansas"
1281,1242,0.81565,"Missouri","Kansas"
1166,1242,0.27751,"Creighton","Kansas"
1455,1242,0.98762,"Wichita St","Kansas"
1137,1242,0.25203,"Bucknell","Kansas"
1400,1242,0.13643,"Texas","Kansas"
1252,1242,0.17895,"Lipscomb","Kansas"
1168,1242,0.63918,"CS Fullerton","Kansas"
1395,1242,0.70701,"TCU","Kansas"
1344,1242,0.28371,"Providence","Kansas"
1438,1242,0.86172,"Virginia","Kansas"
1293,1242,0.88109,"Murray St","Kansas"
1347,1246,0.73,"Radford","Kentucky"
1382,1246,0.19142,"St Bonaventure","Kentucky"
1393,1246,0.95817,"Syracuse","Kentucky"
1411,1246,0.13848,"TX Southern","Kentucky"
1104,1246,0.47233,"Alabama","Kentucky"
1138,1246,0.32812,"Buffalo","Kentucky"
1181,1246,0.37576,"Duke","Kentucky"
1196,1246,0.76409,"Florida","Kentucky"
1211,1246,0.50251,"Gonzaga","Kentucky"
1222,1246,0.23841,"Houston","Kentucky"
1242,1246,0.39475,"Kansas","Kentucky"
1260,1246,0.67652,"Loyola-Chicago","Kentucky"
1276,1246,0.18607,"Michigan","Kentucky"
1326,1246,0.76621,"Ohio St","Kentucky"
1348,1246,0.46864,"Rhode Island","Kentucky"
1371,1246,0.12281,"Seton Hall","Kentucky"
1397,1246,0.27949,"Tennessee","Kentucky"
1403,1246,0.02442,"Texas Tech","Kentucky"
1437,1246,0.94397,"Villanova","Kentucky"
1120,1246,0.18299,"Auburn","Kentucky"
1139,1246,0.83344,"Butler","Kentucky"
1153,1246,0.92696,"Cincinnati","Kentucky"
1155,1246,0.24394,"Clemson","Kentucky"
1199,1246,0.38528,"Florida St","Kentucky"
1243,1246,0.92169,"Kansas St","Kentucky"
1267,1246,0.38256,"Marshall","Kentucky"
1277,1246,0.75493,"Michigan St","Kentucky"
1305,1246,0.72554,"Nevada","Kentucky"
1314,1246,0.75248,"North Carolina","Kentucky"
1345,1246,0.54541,"Purdue","Kentucky"
1401,1246,0.26259,"Texas A&M","Kentucky"
1420,1246,0.99866,"UMBC","Kentucky"
1452,1246,0.85245,"West Virginia","Kentucky"
1462,1246,0.56919,"Xavier","Kentucky"
1254,1246,0.64958,"Long Island","Kentucky"
1417,1246,0.87499,"UCLA","Kentucky"
1113,1246,0.5369,"Arizona St","Kentucky"
1300,1246,0.22007,"NC Central","Kentucky"
1439,1246,0.6781,"Virginia Tech","Kentucky"
1112,1246,0.86836,"Arizona","Kentucky"
1233,1246,0.02775,"Iona","Kentucky"
1422,1246,0.76518,"UNC Greensboro","Kentucky"
1361,1246,0.63312,"San Diego St","Kentucky"
1335,1246,0.91531,"Penn","Kentucky"
1172,1246,0.12917,"Davidson","Kentucky"
1274,1246,0.02189,"Miami FL","Kentucky"
1285,1246,0.25662,"Montana","Kentucky"
1355,1246,0.06543,"S Dakota St","Kentucky"
1328,1246,0.02041,"Oklahoma","Kentucky"
1301,1246,0.34439,"NC State","Kentucky"
1460,1246,0.79718,"Wright St","Kentucky"
1372,1246,0.57902,"SF Austin","Kentucky"
1158,1246,0.08257,"Col Charleston","Kentucky"
1116,1246,0.99545,"Arkansas","Kentucky"
1209,1246,0.91075,"Georgia St","Kentucky"
1308,1246,0.91219,"New Mexico St","Kentucky"
1281,1246,0.02261,"Missouri","Kentucky"
1166,1246,0.99228,"Creighton","Kentucky"
1455,1246,0.78077,"Wichita St","Kentucky"
1137,1246,0.61024,"Bucknell","Kentucky"
1400,1246,0.04996,"Texas","Kentucky"
1252,1246,0.57069,"Lipscomb","Kentucky"
1168,1246,0.38871,"CS Fullerton","Kentucky"
1395,1246,0.98527,"TCU","Kentucky"
1344,1246,0.31036,"Providence","Kentucky"
1438,1246,0.8525,"Virginia","Kentucky"
1293,1246,0.03502,"Murray St","Kentucky"
1347,1260,0.8423,"Radford","Loyola-Chicago"
1382,1260,0.42646,"St Bonaventure","Loyola-Chicago"
1393,1260,0.17301,"Syracuse","Loyola-Chicago"
1411,1260,0.89093,"TX Southern","Loyola-Chicago"
1104,1260,0.47495,"Alabama","Loyola-Chicago"
1138,1260,0.75485,"Buffalo","Loyola-Chicago"
1181,1260,0.56375,"Duke","Loyola-Chicago"
1196,1260,0.18997,"Florida","Loyola-Chicago"
1211,1260,0.24266,"Gonzaga","Loyola-Chicago"
1222,1260,0.20352,"Houston","Loyola-Chicago"
1242,1260,0.12415,"Kansas","Loyola-Chicago"
1246,1260,0.45947,"Kentucky","Loyola-Chicago"
1276,1260,0.3927,"Michigan","Loyola-Chicago"
1326,1260,0.4576,"Ohio St","Loyola-Chicago"
1348,1260,0.13436,"Rhode Island","Loyola-Chicago"
1371,1260,0.97335,"Seton Hall","Loyola-Chicago"
1397,1260,0.00107,"Tennessee","Loyola-Chicago"
1403,1260,0.07943,"Texas Tech","Loyola-Chicago"
1437,1260,0.57843,"Villanova","Loyola-Chicago"
1120,1260,0.17633,"Auburn","Loyola-Chicago"
1139,1260,0.15814,"Butler","Loyola-Chicago"
1153,1260,0.10673,"Cincinnati","Loyola-Chicago"
1155,1260,0.72818,"Clemson","Loyola-Chicago"
1199,1260,0.6933,"Florida St","Loyola-Chicago"
1243,1260,0.76163,"Kansas St","Loyola-Chicago"
1267,1260,0.55663,"Marshall","Loyola-Chicago"
1277,1260,0.92367,"Michigan St","Loyola-Chicago"
1305,1260,0.75837,"Nevada","Loyola-Chicago"
1314,1260,0.44235,"North Carolina","Loyola-Chicago"
1345,1260,0.62682,"Purdue","Loyola-Chicago"
1401,1260,0.14196,"Texas A&M","Loyola-Chicago"
1420,1260,0.44297,"UMBC","Loyola-Chicago"
1452,1260,0.86181,"West Virginia","Loyola-Chicago"
1462,1260,0.59122,"Xavier","Loyola-Chicago"
1254,1260,0.09866,"Long Island","Loyola-Chicago"
1417,1260,0.50396,"UCLA","Loyola-Chicago"
1113,1260,0.69172,"Arizona St","Loyola-Chicago"
1300,1260,0.36616,"NC Central","Loyola-Chicago"
1439,1260,0.28611,"Virginia Tech","Loyola-Chicago"
1112,1260,0.45346,"Arizona","Loyola-Chicago"
1233,1260,0.68277,"Iona","Loyola-Chicago"
1422,1260,0.34576,"UNC Greensboro","Loyola-Chicago"
1361,1260,0.48469,"San Diego St","Loyola-Chicago"
1335,1260,0.95922,"Penn","Loyola-Chicago"
1172,1260,0.47529,"Davidson","Loyola-Chicago"
1274,1260,0.23008,"Miami FL","Loyola-Chicago"
1285,1260,0.03427,"Montana","Loyola-Chicago"
1355,1260,0.78256,"S Dakota St","Loyola-Chicago"
1328,1260,0.20337,"Oklahoma","Loyola-Chicago"
1301,1260,0.13192,"NC State","Loyola-Chicago"
1460,1260,0.62805,"Wright St","Loyola-Chicago"
1372,1260,0.90707,"SF Austin","Loyola-Chicago"
1158,1260,0.67141,"Col Charleston","Loyola-Chicago"
1116,1260,0.68507,"Arkansas","Loyola-Chicago"
1209,1260,0.66972,"Georgia St","Loyola-Chicago"
1308,1260,0.37868,"New Mexico St","Loyola-Chicago"
1281,1260,0.71783,"Missouri","Loyola-Chicago"
1166,1260,0.07166,"Creighton","Loyola-Chicago"
1455,1260,0.57051,"Wichita St","Loyola-Chicago"
1137,1260,0.70213,"Bucknell","Loyola-Chicago"
1400,1260,0.29964,"Texas","Loyola-Chicago"
1252,1260,0.72196,"Lipscomb","Loyola-Chicago"
1168,1260,0.21657,"CS Fullerton","Loyola-Chicago"
1395,1260,0.53479,"TCU","Loyola-Chicago"
1344,1260,0.85681,"Providence","Loyola-Chicago"
1438,1260,0.94814,"Virginia","Loyola-Chicago"
1293,1260,0.3106,"Murray St","Loyola-Chicago"
1347,1276,0.31389,"Radford","Michigan"
1382,1276,0.47746,"St Bonaventure","Michigan"
1393,1276,0.68638,"Syracuse","Michigan"
1411,1276,0.52523,"TX Southern","Michigan"
1104,1276,0.00262,"Alabama","Michigan"
1138,1276,0.20403,"Buffalo","Michigan"
1181,1276,0.16723,"Duke","Michigan"
1196,1276,0.95987,"Florida","Michigan"
1211,1276,0.7195,"Gonzaga","Michigan"
1222,1276,0.66448,"Houston","Michigan"
1242,1276,0.05883,"Kansas","Michigan"
1246,1276,0.63061,"Kentucky","Michigan"
1260,1276,0.87795,"Loyola-Chicago","Michigan"
1326,1276,0.22551,"Ohio St","Michigan"
1348,1276,0.99587,"Rhode Island","Michigan"
1371,1276,0.20969,"Seton Hall","Michigan"
1397,1276,0.79277,"Tennessee","Michigan"
1403,1276,0.59906,"Texas Tech","Michigan"
1437,1276,0.69958,"Villanova","Michigan"
1120,1276,0.55796,"Auburn","Michigan"
1139,1276,0.09109,"Butler","Michigan"
1153,1276,0.44999,"Cincinnati","Michigan"
1155,1276,0.76866,"Clemson","Michigan"
1199,1276,0.53602,"Florida St","Michigan"
1243,1276,0.59715,"Kansas St","Michigan"
1267,1276,0.64844,"Marshall","Michigan"
1277,1276,0.02,"Michigan St","Michigan"
1305,1276,0.32439,"Nevada","Michigan"
1314,1276,0.68343,"North Carolina","Michigan"
1345,1276,0.05369,"Purdue","Michigan"
1401,1276,0.60868,"Texas A&M","Michigan"
1420,1276,0.74018,"UMBC","Michigan"
1452,1276,0.39292,"West Virginia","Michigan"
1462,1276,0.29305,"Xavier","Michigan"
1254,1276,0.73787,"Long Island","Michigan"
1417,1276,0.22004,"UCLA","Michigan"
1113,1276,0.00699,"Arizona St","Michigan"
1300,1276,0.18721,"NC Central","Michigan"
1439,1276,0.70545,"Virginia Tech","Michigan"
1112,1276,0.74387,"Arizona","Michigan"
1233,1276,0.2378,"Iona","Michigan"
1422,1276,0.98005,"UNC Greensboro","Michigan"
1361,1276,0.45968,"San Diego St","Michigan"
1335,1276,0.86146,"Penn","Michigan"
1172,1276,0.673,"Davidson","Michigan"
1274,1276,0.85704,"Miami FL","Michigan"
1285,1276,0.95079,"Montana","Michigan"
1355,1276,0.08073,"S Dakota St","Michigan"
1328,1276,0.44788,"Oklahoma","Michigan"
1301,1276,0.5034,"NC State","Michigan"
1460,1276,0.18455,"Wright St","Michigan"
1372,1276,0.41894,"SF Austin","Michigan"
1158,1276,0.57444,"Col Charleston","Michigan"
1116,1276,0.33367,"Arkansas","Michigan"
1209,1276,0.91731,"Georgia St","Michigan"
1308,1276,0.51743,"New Mexico St","Michigan"
1281,1276,0.79353,"Missouri","Michigan"
1166,1276,0.4809,"Creighton","Michigan"
1455,1276,0.17832,"Wichita St","Michigan"
1137,1276,0.14201,"Bucknell","Michigan"
1400,1276,0.92111,"Texas","Michigan"
1252,1276,0.27078,"Lipscomb","Michigan"
1168,1276,0.88365,"CS Fullerton","Michigan"
1395,1276,0.45657,"TCU","Michigan"
1344,1276,0.39826,"Providence","Michigan"
1438,1276,0.78785,"Virginia","Michigan"
1293,1276,0.5688,"Murray St","Michigan"
1347,1326,0.06606,"Radford","Ohio St"
1382,1326,0.03955,"St Bonaventure","Ohio St"
1393,1326,0.64761,"Syracuse","Ohio St"
1411,1326,0.8724,"TX Southern","Ohio St"
1104,1326,0.06725,"Alabama","Ohio St"
1138,1326,0.10403,"Buffalo","Ohio St"
1181,1326,0.1706,"Duke","Ohio St"
1196,1326,0.23631,"Florida","Ohio St"
1211,1326,0.22747,"Gonzaga","Ohio St"
1222,1326,0.04015,"Houston","Ohio St"
1242,1326,0.60253,"Kansas","Ohio St"
1246,1326,0.44002,"Kentucky","Ohio St"
1260,1326,0.92471,"Loyola-Chicago","Ohio St"
1276,1326,0.52575,"Michigan","Ohio St"
1348,1326,0.41113,"Rhode Island","Ohio St"
1371,1326,0.71857,"Seton Hall","Ohio St"
1397,1326,0.6952,"Tennessee","Ohio St"
1403,1326,0.6944,"Texas Tech","Ohio St"
1437,1326,0.36365,"Villanova","Ohio St"
1120,1326,0.95557,"Auburn","Ohio St"
1139,1326,0.37661,"Butler","Ohio St"
1153,1326,0.66239,"Cincinnati","Ohio St"
1155,1326,0.96263,"Clemson","Ohio St"
1199,1326,0.31845,"Florida St","Ohio St"
1243,1326,0.47979,"Kansas St","Ohio St"
1267,1326,0.95377,"Marshall","Ohio St"
1277,1326,0.31254,"Michigan St","Ohio St"
1305,1326,0.68478,"Nevada","Ohio St"
1314,1326,0.77811,"North Carolina","Ohio St"
1345,1326,0.2365,"Purdue","Ohio St"
1401,1326,0.83435,"Texas A&M","Ohio St"
1420,1326,0.86438,"UMBC","Ohio St"
1452,1326,0.00554,"West Virginia","Ohio St"
1462,1326,0.08117,"Xavier","Ohio St"
1254,1326,0.11662,"Long Island","Ohio St"
1417,1326,0.80224,"UCLA","Ohio St"
1113,1326,0.7973,"Arizona St","Ohio St"
1300,1326,0.59453,"NC Central","Ohio St"
1439,1326,0.7382,"Virginia Tech","Ohio St"
1112,1326,0.60924,"Arizona","Ohio St"
1233,1326,0.05986,"Iona","Ohio St"
1422,1326,0.56686,"UNC Greensboro","Ohio St"
1361,1326,0.44074,"San Diego St","Ohio St"
1335,1326,0.84785,"Penn","Ohio St"
1172,1326,0.53083,"Davidson","Ohio St"
1274,1326,0.95218,"Miami FL","Ohio St"
1285,1326,0.1494,"Montana","Ohio St"
1355,1326,0.9842,"S Dakota St","Ohio St"
1328,1326,0.85317,"Oklahoma","Ohio St"
1301,1326,0.33467,"NC State","Ohio St"
1460,1326,0.63869,"Wright St","Ohio St"
1372,1326,0.41239,"SF Austin","Ohio St"
1158,1326,0.23818,"Col Charleston","Ohio St"
1116,1326,0.97718,"Arkansas","Ohio St"
1209,1326,0.13958,"Georgia St","Ohio St"
1308,1326,0.54002,"New Mexico St","Ohio St"
1281,1326,0.48541,"Missouri","Ohio St"
1166,1326,0.4303,"Creighton","Ohio St"
1455,1326,0.82024,"Wichita St","Ohio St"
1137,1326,0.31209,"Bucknell","Ohio St"
1400,1326,0.47655,"Texas","Ohio St"
1252,1326,0.12231,"Lipscomb","Ohio St"
1168,1326,0.95939,"CS Fullerton","Ohio St"
1395,1326,0.32912,"TCU","Ohio St"
1344,1326,0.16977,"Providence","Ohio St"
1438,1326,0.51842,"Virginia","Ohio St"
1293,1326,0.86643,"Murray St","Ohio St"
1347,1348,0.64593,"Radford","Rhode Island"
1382,1348,0.73591,"St Bonaventure","Rhode Island"
1393,1348,0.86102,"Syracuse","Rhode Island"
1411,1348,0.04874,"TX Southern","Rhode Island"
1104,1348,0.1822,"Alabama","Rhode Island"
1138,1348,0.75754,"Buffalo","Rhode Island"
1181,1348,0.80443,"Duke","Rhode Island"
1196,1348,0.81079,"Florida","Rhode Island"
1211,1348,0.91005,"Gonzaga","Rhode Island"
1222,1348,0.59078,"Houston","Rhode Island"
1242,1348,0.71972,"Kansas","Rhode Island"
1246,1348,0.13031,"Kentucky","Rhode Island"
1260,1348,0.34097,"Loyola-Chicago","Rhode Island"
1276,1348,0.78535,"Michigan","Rhode Island"
1326,1348,0.25221,"Ohio St","Rhode Island"
1371,1348,0.57033,"Seton Hall","Rhode Island"
1397,1348,0.44815,"Tennessee","Rhode Island"
1403,1348,0.89292,"Texas Tech","Rhode Island"
1437,1348,0.6253,"Villanova","Rhode Island"
1120,1348,0.62542,"Auburn","Rhode Island"
1139,1348,0.6408,"Butler","Rhode Island"
1153,1348,0.08565,"Cincinnati","Rhode Island"
1155,1348,0.65923,"Clemson","Rhode Island"
1199,1348,0.9934,"Florida St","Rhode Island"
1243,1348,0.33116,"Kansas St","Rhode Island"
1267,1348,0.76825,"Marshall","Rhode Island"
1277,1348,0.60522,"Michigan St","Rhode Island"
1305,1348,0.94554,"Nevada","Rhode Island"
1314,1348,0.71725,"North Carolina","Rhode Island"
1345,1348,0.8623,"Purdue","Rhode Island"
1401,1348,0.8185,"Texas A&M","Rhode Island"
1420,1348,0.60713,"UMBC","Rhode Island"
1452,1348,0.99128,"West Virginia","Rhode Island"
1462,1348,0.42068,"Xavier","Rhode Island"
1254,1348,0.33422,"Long Island","Rhode Island"
1417,1348,0.62239,"UCLA","Rhode Island"
1113,1348,0.00861,"Arizona St","Rhode Island"
1300,1348,0.77695,"NC Central","Rhode Island"
1439,1348,0.42971,"Virginia Tech","Rhode Island"
1112,1348,0.7277,"Arizona","Rhode Island"
1233,1348,0.50889,"Iona","Rhode Island"
1422,1348,0.66425,"UNC Greensboro","Rhode Island"
1361,1348,0.37671,"San Diego St","Rhode Island"
1335,1348,0.85666,"Penn","Rhode Island"
1172,1348,0.08625,"Davidson","Rhode Island"
1274,1348,0.39,"Miami FL","Rhode Island"
1285,1348,0.87904,"Montana","Rhode Island"
1355,1348,0.80147,"S Dakota St","Rhode Island"
1328,1348,0.80812,"Oklahoma","Rhode Island"
1301,1348,0.29369,"NC State","Rhode Island"
1460,1348,0.83376,"Wright St","Rhode Island"
1372,1348,0.5467,"SF Austin","Rhode Island"
1158,1348,0.24366,"Col Charleston","Rhode Island"
1116,1348,0.23835,"Arkansas","Rhode Island"
1209,1348,0.68975,"Georgia St","Rhode Island"
1308,1348,0.86117,"New Mexico St","Rhode Island"
1281,1348,0.01561,"Missouri","Rhode Island"
1166,1348,0.87632,"Creighton","Rhode Island"
1455,1348,0.08865,"Wichita St","Rhode Island"
1137,1348,0.59987,"Bucknell","Rhode Island"
1400,1348,0.59654,"Texas","Rhode Island"
1252,1348,0.61755,"Lipscomb","Rhode Island"
1168,1348,0.10037,"CS Fullerton","Rhode Island"
1395,1348,0.02201,"TCU","Rhode Island"
1344,1348,0.12967,"Providence","Rhode Island"
1438,1348,0.0479,"Virginia","Rhode Island"
1293,1348,0.28775,"Murray St","Rhode Island"
1347,1371,0.23507,"Radford","Seton Hall"
1382,1371,0.46333,"St Bonaventure","Seton Hall"
1393,1371,0.92939,"Syracuse","Seton Hall"
1411,1371,0.47955,"TX Southern","Seton Hall"
1104,1371,0.42256,"Alabama","Seton Hall"
1138,1371,0.45155,"Buffalo","Seton Hall"
1181,1371,0.30157,"Duke","Seton Hall"
1196,1371,0.97451,"Florida","Seton Hall"
1211,1371,0.52066,"Gonzaga","Seton Hall"
1222,1371,0.52879,"Houston","Seton Hall"
1242,1371,0.05793,"Kansas","Seton Hall"
1246,1371,0.95182,"Kentucky","Seton Hall"
1260,1371,0.20785,"Loyola-Chicago","Seton Hall"
1276,1371,0.59333,"Michigan","Seton Hall"
1326,1371,0.09175,"Ohio St","Seton Hall"
1348,1371,0.35192,"Rhode Island","Seton Hall"
1397,1371,0.65531,"Tennessee","Seton Hall"
1403,1371,0.38909,"Texas Tech","Seton Hall"
1437,1371,0.26334,"Villanova","Seton Hall"
1120,1371,0.99765,"Auburn","Seton Hall"
1139,1371,0.03189,"Butler","Seton Hall"
1153,1371,0.26355,"Cincinnati","Seton Hall"
1155,1371,0.09028,"Clemson","Seton Hall"
1199,1371,0.09741,"Florida St","Seton Hall"
1243,1371,0.20195,"Kansas St","Seton Hall"
1267,1371,0.38648,"Marshall","Seton Hall"
