"","GameID","Season","variable","value"
"917",77,2010,"FTM",9
"918",77,2010,"OR",15
"919",77,2010,"DR",8
"920",77,2010,"Ast",1
"921",77,2010,"TO",4
"922",77,2010,"Stl",-1
"923",77,2010,"Blk",1
"924",77,2010,"PF",-8
"925",78,2010,"FGM",0
"926",78,2010,"FGA",0
"927",78,2010,"FGM3",5
"928",78,2010,"FGA3",-1
"929",78,2010,"FTM",-2
"930",78,2010,"OR",2
"931",78,2010,"DR",-3
"932",78,2010,"Ast",0
"933",78,2010,"TO",1
"934",78,2010,"Stl",0
"935",78,2010,"Blk",-3
"936",78,2010,"PF",3
"937",79,2010,"FGM",-4
"938",79,2010,"FGA",-4
"939",79,2010,"FGM3",1
"940",79,2010,"FGA3",2
"941",79,2010,"FTM",10
"942",79,2010,"OR",0
"943",79,2010,"DR",-6
"944",79,2010,"Ast",1
"945",79,2010,"TO",-5
"946",79,2010,"Stl",3
"947",79,2010,"Blk",8
"948",79,2010,"PF",-12
"949",80,2010,"FGM",4
"950",80,2010,"FGA",1
"951",80,2010,"FGM3",-2
"952",80,2010,"FGA3",-6
"953",80,2010,"FTM",-5
"954",80,2010,"OR",10
"955",80,2010,"DR",15
"956",80,2010,"Ast",4
"957",80,2010,"TO",15
"958",80,2010,"Stl",-9
"959",80,2010,"Blk",0
"960",80,2010,"PF",4
"961",81,2010,"FGM",3
"962",81,2010,"FGA",4
"963",81,2010,"FGM3",-3
"964",81,2010,"FGA3",-5
"965",81,2010,"FTM",-1
"966",81,2010,"OR",2
"967",81,2010,"DR",4
"968",81,2010,"Ast",5
"969",81,2010,"TO",-1
"970",81,2010,"Stl",-4
"971",81,2010,"Blk",5
"972",81,2010,"PF",-2
"973",82,2010,"FGM",0
"974",82,2010,"FGA",-9
"975",82,2010,"FGM3",3
"976",82,2010,"FGA3",-4
"977",82,2010,"FTM",12
"978",82,2010,"OR",-8
"979",82,2010,"DR",-1
"980",82,2010,"Ast",4
"981",82,2010,"TO",-1
"982",82,2010,"Stl",-1
"983",82,2010,"Blk",2
"984",82,2010,"PF",-5
"985",83,2010,"FGM",0
"986",83,2010,"FGA",-4
"987",83,2010,"FGM3",4
"988",83,2010,"FGA3",6
"989",83,2010,"FTM",9
"990",83,2010,"OR",3
"991",83,2010,"DR",7
"992",83,2010,"Ast",-4
"993",83,2010,"TO",0
"994",83,2010,"Stl",4
"995",83,2010,"Blk",-2
"996",83,2010,"PF",-8
"997",84,2010,"FGM",7
"998",84,2010,"FGA",-6
"999",84,2010,"FGM3",2
"1000",84,2010,"FGA3",-6
"1001",84,2010,"FTM",13
"1002",84,2010,"OR",4
"1003",84,2010,"DR",13
"1004",84,2010,"Ast",4
"1005",84,2010,"TO",-2
"1006",84,2010,"Stl",-2
"1007",84,2010,"Blk",0
"1008",84,2010,"PF",-7
"1009",85,2010,"FGM",-3
"1010",85,2010,"FGA",0
"1011",85,2010,"FGM3",-4
"1012",85,2010,"FGA3",-12
"1013",85,2010,"FTM",15
"1014",85,2010,"OR",7
"1015",85,2010,"DR",8
"1016",85,2010,"Ast",-1
"1017",85,2010,"TO",2
"1018",85,2010,"Stl",0
"1019",85,2010,"Blk",0
"1020",85,2010,"PF",-5
"1021",86,2010,"FGM",0
"1022",86,2010,"FGA",-17
"1023",86,2010,"FGM3",-3
"1024",86,2010,"FGA3",-10
"1025",86,2010,"FTM",10
"1026",86,2010,"OR",-5
"1027",86,2010,"DR",11
"1028",86,2010,"Ast",-4
"1029",86,2010,"TO",7
"1030",86,2010,"Stl",-2
"1031",86,2010,"Blk",1
"1032",86,2010,"PF",-3
"1033",87,2010,"FGM",7
"1034",87,2010,"FGA",8
"1035",87,2010,"FGM3",-3
"1036",87,2010,"FGA3",-3
"1037",87,2010,"FTM",1
"1038",87,2010,"OR",8
"1039",87,2010,"DR",13
"1040",87,2010,"Ast",11
"1041",87,2010,"TO",4
"1042",87,2010,"Stl",-4
"1043",87,2010,"Blk",3
"1044",87,2010,"PF",1
"1045",88,2010,"FGM",-3
"1046",88,2010,"FGA",-4
"1047",88,2010,"FGM3",-1
"1048",88,2010,"FGA3",-2
"1049",88,2010,"FTM",10
"1050",88,2010,"OR",-1
"1051",88,2010,"DR",1
"1052",88,2010,"Ast",8
"1053",88,2010,"TO",-2
"1054",88,2010,"Stl",-2
"1055",88,2010,"Blk",1
"1056",88,2010,"PF",-1
"1057",89,2010,"FGM",2
"1058",89,2010,"FGA",-5
"1059",89,2010,"FGM3",-7
"1060",89,2010,"FGA3",-7
"1061",89,2010,"FTM",11
"1062",89,2010,"OR",-9
"1063",89,2010,"DR",-2
"1064",89,2010,"Ast",7
"1065",89,2010,"TO",-11
"1066",89,2010,"Stl",13
"1067",89,2010,"Blk",2
"1068",89,2010,"PF",-6
"1069",90,2010,"FGM",1
"1070",90,2010,"FGA",-10
"1071",90,2010,"FGM3",4
"1072",90,2010,"FGA3",3
"1073",90,2010,"FTM",11
"1074",90,2010,"OR",-4
"1075",90,2010,"DR",7
"1076",90,2010,"Ast",3
"1077",90,2010,"TO",0
"1078",90,2010,"Stl",-1
"1079",90,2010,"Blk",10
"1080",90,2010,"PF",-4
"1081",91,2010,"FGM",11
"1082",91,2010,"FGA",-1
"1083",91,2010,"FGM3",0
"1084",91,2010,"FGA3",-9
"1085",91,2010,"FTM",1
"1086",91,2010,"OR",-2
"1087",91,2010,"DR",8
"1088",91,2010,"Ast",10
"1089",91,2010,"TO",-2
"1090",91,2010,"Stl",2
"1091",91,2010,"Blk",0
"1092",91,2010,"PF",1
"1093",92,2010,"FGM",4
"1094",92,2010,"FGA",-11
"1095",92,2010,"FGM3",2
"1096",92,2010,"FGA3",5
"1097",92,2010,"FTM",-2
"1098",92,2010,"OR",-9
"1099",92,2010,"DR",2
"1100",92,2010,"Ast",12
"1101",92,2010,"TO",0
"1102",92,2010,"Stl",1
"1103",92,2010,"Blk",6
"1104",92,2010,"PF",-2
"1105",93,2010,"FGM",7
"1106",93,2010,"FGA",-11
"1107",93,2010,"FGM3",5
"1108",93,2010,"FGA3",0
"1109",93,2010,"FTM",4
"1110",93,2010,"OR",-3
"1111",93,2010,"DR",14
"1112",93,2010,"Ast",11
"1113",93,2010,"TO",7
"1114",93,2010,"Stl",0
"1115",93,2010,"Blk",7
"1116",93,2010,"PF",3
"1117",94,2010,"FGM",1
"1118",94,2010,"FGA",-11
"1119",94,2010,"FGM3",3
"1120",94,2010,"FGA3",-2
"1121",94,2010,"FTM",11
"1122",94,2010,"OR",-3
"1123",94,2010,"DR",11
"1124",94,2010,"Ast",4
"1125",94,2010,"TO",2
"1126",94,2010,"Stl",0
"1127",94,2010,"Blk",-2
"1128",94,2010,"PF",-5
"1129",95,2010,"FGM",6
"1130",95,2010,"FGA",-3
"1131",95,2010,"FGM3",1
"1132",95,2010,"FGA3",-4
"1133",95,2010,"FTM",14
"1134",95,2010,"OR",1
"1135",95,2010,"DR",10
"1136",95,2010,"Ast",17
"1137",95,2010,"TO",-3
"1138",95,2010,"Stl",1
"1139",95,2010,"Blk",-3
"1140",95,2010,"PF",-6
"1141",96,2010,"FGM",0
"1142",96,2010,"FGA",6
"1143",96,2010,"FGM3",-2
"1144",96,2010,"FGA3",2
"1145",96,2010,"FTM",6
"1146",96,2010,"OR",-1
"1147",96,2010,"DR",-6
"1148",96,2010,"Ast",-4
"1149",96,2010,"TO",-7
"1150",96,2010,"Stl",6
"1151",96,2010,"Blk",-2
"1152",96,2010,"PF",-1
"1153",97,2010,"FGM",4
"1154",97,2010,"FGA",5
"1155",97,2010,"FGM3",0
"1156",97,2010,"FGA3",-6
"1157",97,2010,"FTM",3
"1158",97,2010,"OR",4
"1159",97,2010,"DR",5
"1160",97,2010,"Ast",1
"1161",97,2010,"TO",-2
"1162",97,2010,"Stl",4
"1163",97,2010,"Blk",-8
"1164",97,2010,"PF",-2
"1165",98,2010,"FGM",5
"1166",98,2010,"FGA",1
"1167",98,2010,"FGM3",2
"1168",98,2010,"FGA3",7
"1169",98,2010,"FTM",-4
"1170",98,2010,"OR",-3
"1171",98,2010,"DR",2
"1172",98,2010,"Ast",-1
"1173",98,2010,"TO",-1
"1174",98,2010,"Stl",-1
"1175",98,2010,"Blk",3
"1176",98,2010,"PF",1
"1177",99,2010,"FGM",-1
"1178",99,2010,"FGA",6
"1179",99,2010,"FGM3",-2
"1180",99,2010,"FGA3",6
"1181",99,2010,"FTM",6
"1182",99,2010,"OR",-4
"1183",99,2010,"DR",-13
"1184",99,2010,"Ast",-2
"1185",99,2010,"TO",-12
"1186",99,2010,"Stl",3
"1187",99,2010,"Blk",-2
"1188",99,2010,"PF",-3
"1189",100,2010,"FGM",2
"1190",100,2010,"FGA",3
"1191",100,2010,"FGM3",6
"1192",100,2010,"FGA3",11
"1193",100,2010,"FTM",2
"1194",100,2010,"OR",6
"1195",100,2010,"DR",4
"1196",100,2010,"Ast",2
"1197",100,2010,"TO",2
"1198",100,2010,"Stl",0
"1199",100,2010,"Blk",1
"1200",100,2010,"PF",-4
"1201",101,2010,"FGM",17
"1202",101,2010,"FGA",-1
"1203",101,2010,"FGM3",5
"1204",101,2010,"FGA3",6
"1205",101,2010,"FTM",-9
"1206",101,2010,"OR",-5
"1207",101,2010,"DR",13
"1208",101,2010,"Ast",9
"1209",101,2010,"TO",0
"1210",101,2010,"Stl",0
"1211",101,2010,"Blk",3
"1212",101,2010,"PF",4
"1213",102,2010,"FGM",-2
"1214",102,2010,"FGA",1
"1215",102,2010,"FGM3",3
"1216",102,2010,"FGA3",3
"1217",102,2010,"FTM",3
"1218",102,2010,"OR",-3
"1219",102,2010,"DR",-5
"1220",102,2010,"Ast",2
"1221",102,2010,"TO",-6
"1222",102,2010,"Stl",4
"1223",102,2010,"Blk",-2
"1224",102,2010,"PF",-3
"1225",103,2010,"FGM",-1
"1226",103,2010,"FGA",-21
"1227",103,2010,"FGM3",0
"1228",103,2010,"FGA3",0
"1229",103,2010,"FTM",9
"1230",103,2010,"OR",-9
"1231",103,2010,"DR",10
"1232",103,2010,"Ast",-3
"1233",103,2010,"TO",5
"1234",103,2010,"Stl",-3
"1235",103,2010,"Blk",1
"1236",103,2010,"PF",-6
"1237",104,2010,"FGM",12
"1238",104,2010,"FGA",2
"1239",104,2010,"FGM3",-5
"1240",104,2010,"FGA3",-12
"1241",104,2010,"FTM",-4
"1242",104,2010,"OR",-3
"1243",104,2010,"DR",11
"1244",104,2010,"Ast",6
"1245",104,2010,"TO",2
"1246",104,2010,"Stl",-1
"1247",104,2010,"Blk",2
"1248",104,2010,"PF",5
"1249",105,2010,"FGM",6
"1250",105,2010,"FGA",0
"1251",105,2010,"FGM3",3
"1252",105,2010,"FGA3",0
"1253",105,2010,"FTM",3
"1254",105,2010,"OR",-1
"1255",105,2010,"DR",3
"1256",105,2010,"Ast",14
"1257",105,2010,"TO",-6
"1258",105,2010,"Stl",5
"1259",105,2010,"Blk",6
"1260",105,2010,"PF",0
"1261",106,2010,"FGM",9
"1262",106,2010,"FGA",5
"1263",106,2010,"FGM3",0
"1264",106,2010,"FGA3",-10
"1265",106,2010,"FTM",0
"1266",106,2010,"OR",1
"1267",106,2010,"DR",7
"1268",106,2010,"Ast",1
"1269",106,2010,"TO",-2
"1270",106,2010,"Stl",2
"1271",106,2010,"Blk",0
"1272",106,2010,"PF",-2
"1273",107,2010,"FGM",8
"1274",107,2010,"FGA",9
"1275",107,2010,"FGM3",0
"1276",107,2010,"FGA3",5
"1277",107,2010,"FTM",-1
"1278",107,2010,"OR",2
"1279",107,2010,"DR",-1
"1280",107,2010,"Ast",5
"1281",107,2010,"TO",-6
"1282",107,2010,"Stl",1
"1283",107,2010,"Blk",4
"1284",107,2010,"PF",-3
"1285",108,2010,"FGM",3
"1286",108,2010,"FGA",-8
"1287",108,2010,"FGM3",1
"1288",108,2010,"FGA3",-1
"1289",108,2010,"FTM",-5
"1290",108,2010,"OR",3
"1291",108,2010,"DR",15
"1292",108,2010,"Ast",-2
"1293",108,2010,"TO",13
"1294",108,2010,"Stl",-5
"1295",108,2010,"Blk",5
"1296",108,2010,"PF",5
"1297",109,2010,"FGM",1
"1298",109,2010,"FGA",-7
"1299",109,2010,"FGM3",4
"1300",109,2010,"FGA3",1
"1301",109,2010,"FTM",3
"1302",109,2010,"OR",-5
"1303",109,2010,"DR",1
"1304",109,2010,"Ast",3
"1305",109,2010,"TO",-3
"1306",109,2010,"Stl",-4
"1307",109,2010,"Blk",3
"1308",109,2010,"PF",-7
"1309",110,2010,"FGM",3
"1310",110,2010,"FGA",-2
"1311",110,2010,"FGM3",1
"1312",110,2010,"FGA3",0
"1313",110,2010,"FTM",-5
"1314",110,2010,"OR",-9
"1315",110,2010,"DR",3
"1316",110,2010,"Ast",-3
"1317",110,2010,"TO",-2
"1318",110,2010,"Stl",4
"1319",110,2010,"Blk",3
"1320",110,2010,"PF",5
"1321",111,2010,"FGM",4
"1322",111,2010,"FGA",-7
"1323",111,2010,"FGM3",9
"1324",111,2010,"FGA3",4
"1325",111,2010,"FTM",5
"1326",111,2010,"OR",-3
"1327",111,2010,"DR",14
"1328",111,2010,"Ast",3
"1329",111,2010,"TO",4
"1330",111,2010,"Stl",-4
"1331",111,2010,"Blk",-1
"1332",111,2010,"PF",-1
"1333",112,2010,"FGM",-1
"1334",112,2010,"FGA",-14
"1335",112,2010,"FGM3",-2
"1336",112,2010,"FGA3",-6
"1337",112,2010,"FTM",13
"1338",112,2010,"OR",-4
"1339",112,2010,"DR",7
"1340",112,2010,"Ast",-1
"1341",112,2010,"TO",3
"1342",112,2010,"Stl",-2
"1343",112,2010,"Blk",-3
"1344",112,2010,"PF",-7
"1345",113,2010,"FGM",-1
"1346",113,2010,"FGA",-14
"1347",113,2010,"FGM3",1
"1348",113,2010,"FGA3",-5
"1349",113,2010,"FTM",4
"1350",113,2010,"OR",-10
"1351",113,2010,"DR",1
"1352",113,2010,"Ast",-3
"1353",113,2010,"TO",-2
"1354",113,2010,"Stl",0
"1355",113,2010,"Blk",-1
"1356",113,2010,"PF",-2
"1357",114,2010,"FGM",0
"1358",114,2010,"FGA",4
"1359",114,2010,"FGM3",-1
"1360",114,2010,"FGA3",5
"1361",114,2010,"FTM",5
"1362",114,2010,"OR",-3
"1363",114,2010,"DR",-7
"1364",114,2010,"Ast",-3
"1365",114,2010,"TO",-11
"1366",114,2010,"Stl",9
"1367",114,2010,"Blk",1
"1368",114,2010,"PF",-1
"1369",115,2010,"FGM",6
"1370",115,2010,"FGA",6
"1371",115,2010,"FGM3",-4
"1372",115,2010,"FGA3",-9
"1373",115,2010,"FTM",-3
"1374",115,2010,"OR",-3
"1375",115,2010,"DR",-8
"1376",115,2010,"Ast",7
"1377",115,2010,"TO",-4
"1378",115,2010,"Stl",-3
"1379",115,2010,"Blk",7
"1380",115,2010,"PF",-3
"1381",116,2010,"FGM",6
"1382",116,2010,"FGA",2
"1383",116,2010,"FGM3",-3
"1384",116,2010,"FGA3",-5
"1385",116,2010,"FTM",8
"1386",116,2010,"OR",6
"1387",116,2010,"DR",7
"1388",116,2010,"Ast",7
"1389",116,2010,"TO",-2
"1390",116,2010,"Stl",6
"1391",116,2010,"Blk",3
"1392",116,2010,"PF",-5
"1393",117,2010,"FGM",4
"1394",117,2010,"FGA",9
"1395",117,2010,"FGM3",1
"1396",117,2010,"FGA3",4
"1397",117,2010,"FTM",4
"1398",117,2010,"OR",12
"1399",117,2010,"DR",8
"1400",117,2010,"Ast",3
"1401",117,2010,"TO",2
"1402",117,2010,"Stl",-3
"1403",117,2010,"Blk",-4
"1404",117,2010,"PF",-5
"1405",118,2010,"FGM",9
"1406",118,2010,"FGA",7
"1407",118,2010,"FGM3",2
"1408",118,2010,"FGA3",-5
"1409",118,2010,"FTM",3
"1410",118,2010,"OR",5
"1411",118,2010,"DR",7
"1412",118,2010,"Ast",0
"1413",118,2010,"TO",-3
"1414",118,2010,"Stl",7
"1415",118,2010,"Blk",-3
"1416",118,2010,"PF",-3
"1417",119,2010,"FGM",2
"1418",119,2010,"FGA",1
"1419",119,2010,"FGM3",2
"1420",119,2010,"FGA3",0
"1421",119,2010,"FTM",7
"1422",119,2010,"OR",9
"1423",119,2010,"DR",12
"1424",119,2010,"Ast",-1
"1425",119,2010,"TO",7
"1426",119,2010,"Stl",-3
"1427",119,2010,"Blk",-4
"1428",119,2010,"PF",-1
"1429",120,2010,"FGM",2
"1430",120,2010,"FGA",0
"1431",120,2010,"FGM3",3
"1432",120,2010,"FGA3",3
"1433",120,2010,"FTM",0
"1434",120,2010,"OR",2
"1435",120,2010,"DR",4
"1436",120,2010,"Ast",11
"1437",120,2010,"TO",0
"1438",120,2010,"Stl",2
"1439",120,2010,"Blk",0
"1440",120,2010,"PF",6
"1441",121,2010,"FGM",5
"1442",121,2010,"FGA",6
"1443",121,2010,"FGM3",-5
"1444",121,2010,"FGA3",-8
"1445",121,2010,"FTM",-2
"1446",121,2010,"OR",7
"1447",121,2010,"DR",5
"1448",121,2010,"Ast",1
"1449",121,2010,"TO",5
"1450",121,2010,"Stl",0
"1451",121,2010,"Blk",0
"1452",121,2010,"PF",4
"1453",122,2010,"FGM",-1
"1454",122,2010,"FGA",-11
"1455",122,2010,"FGM3",2
"1456",122,2010,"FGA3",0
"1457",122,2010,"FTM",7
"1458",122,2010,"OR",1
"1459",122,2010,"DR",11
"1460",122,2010,"Ast",1
"1461",122,2010,"TO",7
"1462",122,2010,"Stl",-4
"1463",122,2010,"Blk",-5
"1464",122,2010,"PF",-3
"1465",123,2010,"FGM",-3
"1466",123,2010,"FGA",-15
"1467",123,2010,"FGM3",6
"1468",123,2010,"FGA3",-9
"1469",123,2010,"FTM",7
"1470",123,2010,"OR",-14
"1471",123,2010,"DR",-1
"1472",123,2010,"Ast",4
"1473",123,2010,"TO",-4
"1474",123,2010,"Stl",-1
"1475",123,2010,"Blk",2
"1476",123,2010,"PF",-5
"1477",124,2010,"FGM",-5
"1478",124,2010,"FGA",2
"1479",124,2010,"FGM3",6
"1480",124,2010,"FGA3",5
"1481",124,2010,"FTM",11
"1482",124,2010,"OR",6
"1483",124,2010,"DR",0
"1484",124,2010,"Ast",1
"1485",124,2010,"TO",0
"1486",124,2010,"Stl",-1
"1487",124,2010,"Blk",-8
"1488",124,2010,"PF",-6
"1489",125,2010,"FGM",0
"1490",125,2010,"FGA",5
"1491",125,2010,"FGM3",-1
"1492",125,2010,"FGA3",2
"1493",125,2010,"FTM",2
"1494",125,2010,"OR",3
"1495",125,2010,"DR",-3
"1496",125,2010,"Ast",1
"1497",125,2010,"TO",1
"1498",125,2010,"Stl",2
"1499",125,2010,"Blk",5
"1500",125,2010,"PF",5
"1501",126,2010,"FGM",-3
"1502",126,2010,"FGA",7
"1503",126,2010,"FGM3",1
"1504",126,2010,"FGA3",10
"1505",126,2010,"FTM",7
"1506",126,2010,"OR",3
"1507",126,2010,"DR",-7
"1508",126,2010,"Ast",-6
"1509",126,2010,"TO",-8
"1510",126,2010,"Stl",9
"1511",126,2010,"Blk",-2
"1512",126,2010,"PF",-4
"1513",127,2010,"FGM",10
"1514",127,2010,"FGA",9
"1515",127,2010,"FGM3",8
"1516",127,2010,"FGA3",13
"1517",127,2010,"FTM",-7
"1518",127,2010,"OR",0
"1519",127,2010,"DR",2
"1520",127,2010,"Ast",9
"1521",127,2010,"TO",-4
"1522",127,2010,"Stl",4
"1523",127,2010,"Blk",-3
"1524",127,2010,"PF",4
"1525",128,2010,"FGM",3
"1526",128,2010,"FGA",-6
"1527",128,2010,"FGM3",-1
"1528",128,2010,"FGA3",-1
"1529",128,2010,"FTM",-3
"1530",128,2010,"OR",-3
"1531",128,2010,"DR",5
"1532",128,2010,"Ast",5
"1533",128,2010,"TO",4
"1534",128,2010,"Stl",1
"1535",128,2010,"Blk",7
"1536",128,2010,"PF",-4
"1537",129,2011,"FGM",8
"1538",129,2011,"FGA",2
"1539",129,2011,"FGM3",-8
"1540",129,2011,"FGA3",-11
"1541",129,2011,"FTM",10
"1542",129,2011,"OR",-3
"1543",129,2011,"DR",3
"1544",129,2011,"Ast",7
"1545",129,2011,"TO",-7
"1546",129,2011,"Stl",6
"1547",129,2011,"Blk",-1
"1548",129,2011,"PF",2
"1549",130,2011,"FGM",3
"1550",130,2011,"FGA",-2
"1551",130,2011,"FGM3",-5
"1552",130,2011,"FGA3",-17
"1553",130,2011,"FTM",3
"1554",130,2011,"OR",-1
"1555",130,2011,"DR",3
"1556",130,2011,"Ast",-2
"1557",130,2011,"TO",-1
"1558",130,2011,"Stl",0
"1559",130,2011,"Blk",-1
"1560",130,2011,"PF",1
"1561",131,2011,"FGM",1
"1562",131,2011,"FGA",-8
"1563",131,2011,"FGM3",-3
"1564",131,2011,"FGA3",-10
"1565",131,2011,"FTM",10
"1566",131,2011,"OR",-1
"1567",131,2011,"DR",2
"1568",131,2011,"Ast",1
"1569",131,2011,"TO",1
"1570",131,2011,"Stl",-2
"1571",131,2011,"Blk",-3
"1572",131,2011,"PF",-8
"1573",132,2011,"FGM",5
"1574",132,2011,"FGA",21
"1575",132,2011,"FGM3",8
"1576",132,2011,"FGA3",15
"1577",132,2011,"FTM",-5
"1578",132,2011,"OR",12
"1579",132,2011,"DR",-3
"1580",132,2011,"Ast",7
"1581",132,2011,"TO",-6
"1582",132,2011,"Stl",3
"1583",132,2011,"Blk",-3
"1584",132,2011,"PF",4
"1585",133,2011,"FGM",6
"1586",133,2011,"FGA",9
"1587",133,2011,"FGM3",2
"1588",133,2011,"FGA3",11
"1589",133,2011,"FTM",-12
"1590",133,2011,"OR",5
"1591",133,2011,"DR",-2
"1592",133,2011,"Ast",3
"1593",133,2011,"TO",0
"1594",133,2011,"Stl",-1
"1595",133,2011,"Blk",-1
"1596",133,2011,"PF",4
"1597",134,2011,"FGM",2
"1598",134,2011,"FGA",5
"1599",134,2011,"FGM3",2
"1600",134,2011,"FGA3",3
"1601",134,2011,"FTM",2
"1602",134,2011,"OR",3
"1603",134,2011,"DR",0
"1604",134,2011,"Ast",2
"1605",134,2011,"TO",-3
"1606",134,2011,"Stl",5
"1607",134,2011,"Blk",-3
"1608",134,2011,"PF",2
"1609",135,2011,"FGM",5
"1610",135,2011,"FGA",-9
"1611",135,2011,"FGM3",-2
"1612",135,2011,"FGA3",-8
"1613",135,2011,"FTM",7
"1614",135,2011,"OR",-2
"1615",135,2011,"DR",7
"1616",135,2011,"Ast",-1
"1617",135,2011,"TO",2
"1618",135,2011,"Stl",-4
"1619",135,2011,"Blk",-1
"1620",135,2011,"PF",-3
"1621",136,2011,"FGM",16
"1622",136,2011,"FGA",15
"1623",136,2011,"FGM3",2
"1624",136,2011,"FGA3",3
"1625",136,2011,"FTM",-5
"1626",136,2011,"OR",12
"1627",136,2011,"DR",14
"1628",136,2011,"Ast",14
"1629",136,2011,"TO",1
"1630",136,2011,"Stl",2
"1631",136,2011,"Blk",5
"1632",136,2011,"PF",3
"1633",137,2011,"FGM",12
"1634",137,2011,"FGA",6
"1635",137,2011,"FGM3",3
"1636",137,2011,"FGA3",4
"1637",137,2011,"FTM",1
"1638",137,2011,"OR",1
"1639",137,2011,"DR",8
"1640",137,2011,"Ast",14
"1641",137,2011,"TO",-5
"1642",137,2011,"Stl",4
"1643",137,2011,"Blk",-1
"1644",137,2011,"PF",-2
"1645",138,2011,"FGM",1
"1646",138,2011,"FGA",-6
"1647",138,2011,"FGM3",2
"1648",138,2011,"FGA3",0
"1649",138,2011,"FTM",11
"1650",138,2011,"OR",7
"1651",138,2011,"DR",16
"1652",138,2011,"Ast",11
"1653",138,2011,"TO",5
"1654",138,2011,"Stl",-4
"1655",138,2011,"Blk",-2
"1656",138,2011,"PF",-7
"1657",139,2011,"FGM",-1
"1658",139,2011,"FGA",4
"1659",139,2011,"FGM3",-1
"1660",139,2011,"FGA3",-1
"1661",139,2011,"FTM",8
"1662",139,2011,"OR",4
"1663",139,2011,"DR",0
"1664",139,2011,"Ast",4
"1665",139,2011,"TO",-1
"1666",139,2011,"Stl",0
"1667",139,2011,"Blk",-1
"1668",139,2011,"PF",-8
"1669",140,2011,"FGM",0
"1670",140,2011,"FGA",-5
"1671",140,2011,"FGM3",2
"1672",140,2011,"FGA3",-3
"1673",140,2011,"FTM",0
"1674",140,2011,"OR",-2
"1675",140,2011,"DR",0
"1676",140,2011,"Ast",4
"1677",140,2011,"TO",3
"1678",140,2011,"Stl",-3
"1679",140,2011,"Blk",5
"1680",140,2011,"PF",-3
"1681",141,2011,"FGM",-1
"1682",141,2011,"FGA",9
"1683",141,2011,"FGM3",-1
"1684",141,2011,"FGA3",-6
"1685",141,2011,"FTM",4
"1686",141,2011,"OR",11
"1687",141,2011,"DR",1
"1688",141,2011,"Ast",-3
"1689",141,2011,"TO",2
"1690",141,2011,"Stl",-2
"1691",141,2011,"Blk",-6
"1692",141,2011,"PF",-5
"1693",142,2011,"FGM",8
"1694",142,2011,"FGA",4
"1695",142,2011,"FGM3",5
"1696",142,2011,"FGA3",0
"1697",142,2011,"FTM",2
"1698",142,2011,"OR",13
"1699",142,2011,"DR",10
"1700",142,2011,"Ast",9
"1701",142,2011,"TO",2
"1702",142,2011,"Stl",-3
"1703",142,2011,"Blk",-5
"1704",142,2011,"PF",-5
"1705",143,2011,"FGM",3
"1706",143,2011,"FGA",10
"1707",143,2011,"FGM3",6
"1708",143,2011,"FGA3",11
"1709",143,2011,"FTM",-9
"1710",143,2011,"OR",-1
"1711",143,2011,"DR",-8
"1712",143,2011,"Ast",2
"1713",143,2011,"TO",-4
"1714",143,2011,"Stl",3
"1715",143,2011,"Blk",7
"1716",143,2011,"PF",4
"1717",144,2011,"FGM",8
"1718",144,2011,"FGA",10
"1719",144,2011,"FGM3",1
"1720",144,2011,"FGA3",0
"1721",144,2011,"FTM",1
"1722",144,2011,"OR",6
"1723",144,2011,"DR",6
"1724",144,2011,"Ast",3
"1725",144,2011,"TO",-5
"1726",144,2011,"Stl",3
"1727",144,2011,"Blk",5
"1728",144,2011,"PF",1
"1729",145,2011,"FGM",-2
"1730",145,2011,"FGA",-5
"1731",145,2011,"FGM3",-3
"1732",145,2011,"FGA3",-1
"1733",145,2011,"FTM",9
"1734",145,2011,"OR",0
"1735",145,2011,"DR",2
"1736",145,2011,"Ast",-2
"1737",145,2011,"TO",1
"1738",145,2011,"Stl",2
"1739",145,2011,"Blk",5
"1740",145,2011,"PF",0
"1741",146,2011,"FGM",-3
"1742",146,2011,"FGA",-14
"1743",146,2011,"FGM3",-6
"1744",146,2011,"FGA3",-14
"1745",146,2011,"FTM",14
"1746",146,2011,"OR",-2
"1747",146,2011,"DR",5
"1748",146,2011,"Ast",-7
"1749",146,2011,"TO",0
"1750",146,2011,"Stl",-2
"1751",146,2011,"Blk",0
"1752",146,2011,"PF",-8
"1753",147,2011,"FGM",2
"1754",147,2011,"FGA",-3
"1755",147,2011,"FGM3",0
"1756",147,2011,"FGA3",-8
"1757",147,2011,"FTM",4
"1758",147,2011,"OR",1
"1759",147,2011,"DR",5
"1760",147,2011,"Ast",0
"1761",147,2011,"TO",2
"1762",147,2011,"Stl",1
"1763",147,2011,"Blk",-2
"1764",147,2011,"PF",-3
"1765",148,2011,"FGM",2
"1766",148,2011,"FGA",-9
"1767",148,2011,"FGM3",6
"1768",148,2011,"FGA3",0
"1769",148,2011,"FTM",4
"1770",148,2011,"OR",0
"1771",148,2011,"DR",11
"1772",148,2011,"Ast",1
"1773",148,2011,"TO",6
"1774",148,2011,"Stl",-4
"1775",148,2011,"Blk",2
"1776",148,2011,"PF",-4
"1777",149,2011,"FGM",-3
"1778",149,2011,"FGA",-3
"1779",149,2011,"FGM3",-1
"1780",149,2011,"FGA3",4
"1781",149,2011,"FTM",9
"1782",149,2011,"OR",-2
